word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree
boisson,1700-1710,1770-1780,0.490567,0.509433,79,457,
manqueront,1720-1730,1730-1740,0.490246,0.509754,70,66,
search,1770-1780,1789-1802,0.489587,0.510413,436,76,
j'allois,1700-1710,1710-1720,0.489499,0.510501,73,69,
tarda,1750-1760,1789-1802,0.489439,0.510561,287,666,
vécut,1720-1730,1780-1789,0.489284,0.510716,140,674,
meurent,1770-1780,1780-1789,0.489186,0.510814,700,600,
demandée,1740-1750,1760-1770,0.489023,0.510977,179,313,
decembre,1720-1730,1789-1802,0.488884,0.511116,1024,398,
t'es,1740-1750,1789-1802,0.488605,0.511395,100,226,
retirent,1780-1789,1789-1802,0.488423,0.511577,808,524,
foyez,1710-1720,1720-1730,0.488095,0.511905,212,161,
commencée,1700-1710,1730-1740,0.487997,0.512003,75,179,
serviront,1700-1710,1730-1740,0.48775,0.51225,93,146,
saurais,1740-1750,1750-1760,0.487133,0.512867,62,79,
déclarons,1710-1720,1789-1802,0.48712,0.51288,272,160,
batimens,1720-1730,1750-1760,0.486899,0.513101,192,103,
épouvantable,1720-1730,1750-1760,0.486896,0.513104,93,110,
l'aura,1720-1730,1760-1770,0.486648,0.513352,105,235,
crût,1720-1730,1789-1802,0.486628,0.513372,91,184,
nest,1700-1710,1710-1720,0.48634,0.51366,147,54,
allèrent,1720-1730,1740-1750,0.486218,0.513782,140,101,
rapportées,1700-1710,1760-1770,0.4862,0.5138,73,473,
théologiens,1710-1720,1720-1730,0.486087,0.513913,196,172,
habillement,1730-1740,1760-1770,0.485233,0.514767,115,217,
doutant,1770-1780,1780-1789,0.485047,0.514953,204,289,
intendans,1740-1750,1789-1802,0.484766,0.515234,229,496,
idoles,1720-1730,1780-1789,0.484626,0.515374,301,247,
croie,1700-1710,1710-1720,0.48462,0.51538,51,60,
manda,1700-1710,1740-1750,0.484197,0.515803,145,519,
mères,1730-1740,1740-1750,0.484092,0.515908,135,99,
environnée,1770-1780,1789-1802,0.483466,0.516534,372,346,
perfections,1720-1730,1789-1802,0.483002,0.516998,98,232,
ayeul,1760-1770,1770-1780,0.482555,0.517445,144,330,
fâchée,1700-1710,1720-1730,0.481756,0.518244,66,71,
assise,1720-1730,1770-1780,0.481344,0.518656,86,268,
d'envoyer,1700-1710,1710-1720,0.48086,0.51914,257,356,
n'osent,1720-1730,1770-1780,0.480007,0.519993,55,252,
laisseroit,1710-1720,1730-1740,0.479773,0.520227,74,166,
l'armée,1710-1720,1740-1750,0.479702,0.520298,1172,2290,
semblé,1740-1750,1770-1780,0.478979,0.521021,170,311,
laissée,1710-1720,1720-1730,0.478751,0.521249,130,78,
achetées,1710-1720,1730-1740,0.478467,0.521533,98,127,
laissai,1700-1710,1760-1770,0.478408,0.521592,69,143,
vulcain,1710-1720,1770-1780,0.478114,0.521886,312,392,
m'ont,1710-1720,1720-1730,0.477705,0.522295,596,682,
douta,1700-1710,1710-1720,0.477212,0.522788,152,110,
n'être,1740-1750,1780-1789,0.47679,0.52321,1023,2705,
j'aie,1700-1710,1710-1720,0.476775,0.523225,146,150,
retint,1700-1710,1730-1740,0.476622,0.523378,100,252,
mandé,1700-1710,1710-1720,0.476262,0.523738,383,209,
contentent,1750-1760,1760-1770,0.475797,0.524203,204,305,
affis,1740-1750,1760-1770,0.475657,0.524343,151,272,
d'icelle,1720-1730,1789-1802,0.47538,0.52462,1375,176,
voyait,1740-1750,1750-1760,0.47521,0.52479,108,205,
l'arbre,1700-1710,1789-1802,0.475065,0.524935,612,1647,
paroissoient,1700-1710,1710-1720,0.474648,0.525352,139,112,
effroyable,1700-1710,1710-1720,0.474162,0.525838,92,88,
partirent,1700-1710,1710-1720,0.474065,0.525935,62,54,
descendit,1720-1730,1770-1780,0.473244,0.526756,107,317,
cerf,1710-1720,1720-1730,0.473008,0.526992,595,191,
rendis,1700-1710,1760-1770,0.472543,0.527457,74,208,
n'cst,1710-1720,1740-1750,0.472503,0.527497,54,401,
laissera,1720-1730,1760-1770,0.472077,0.527923,102,370,
manquoient,1710-1720,1760-1770,0.472009,0.527991,85,228,
conciles,1720-1730,1750-1760,0.471449,0.528551,306,436,
j'aimerois,1720-1730,1730-1740,0.470404,0.529596,59,125,
abfence,1740-1750,1789-1802,0.469934,0.530066,337,289,
ruisseaux,1760-1770,1780-1789,0.469607,0.530393,336,565,
prens,1720-1730,1789-1802,0.469528,0.530472,159,64,
l'ordonnance,1720-1730,1789-1802,0.469204,0.530796,755,1368,
aifé,1710-1720,1740-1750,0.469188,0.530812,147,559,
vînt,1710-1720,1750-1760,0.46836,0.53164,73,179,
chauffer,1740-1750,1750-1760,0.468191,0.531809,148,163,
pouroit,1700-1710,1789-1802,0.466832,0.533168,127,127,
chariots,1700-1710,1720-1730,0.466344,0.533656,108,322,
enim,1740-1750,1770-1780,0.46565,0.53435,2100,2700,
d'épaisseur,1750-1760,1770-1780,0.465183,0.534817,228,1061,
barque,1730-1740,1750-1760,0.464977,0.535023,318,241,
imaginez,1760-1770,1770-1780,0.464945,0.535055,226,270,
poussa,1710-1720,1789-1802,0.464884,0.535116,143,384,
d'icelui,1780-1789,1789-1802,0.464728,0.535272,286,107,
contrôleur,1700-1710,1789-1802,0.464705,0.535295,74,1258,
xxviii,1730-1740,1770-1780,0.464702,0.535298,369,537,
trouvait,1740-1750,1750-1760,0.464171,0.535829,105,155,
demeureront,1740-1750,1770-1780,0.463262,0.536738,246,245,
fevrier,1750-1760,1789-1802,0.463,0.537,285,362,
l'eglise,1720-1730,1730-1740,0.462905,0.537095,3524,3539,
j'irai,1720-1730,1780-1789,0.462792,0.537208,82,573,
conservée,1700-1710,1720-1730,0.462617,0.537383,73,125,
n'ose,1740-1750,1780-1789,0.46172,0.53828,409,1277,
portons,1770-1780,1780-1789,0.461455,0.538545,246,297,
parloient,1700-1710,1720-1730,0.460991,0.539009,105,114,
donnai,1700-1710,1760-1770,0.460896,0.539104,89,269,
renvoya,1710-1720,1750-1760,0.459184,0.540816,128,210,
iont,1700-1710,1789-1802,0.457819,0.542181,265,533,
hyver,1700-1710,1710-1720,0.45762,0.54238,90,297,
causoit,1720-1730,1730-1740,0.457555,0.542445,57,137,
furent,1710-1720,1720-1730,0.456922,0.543078,5256,6091,
demandait,1730-1740,1740-1750,0.456551,0.543449,95,58,
fauteuil,1770-1780,1780-1789,0.45568,0.54432,374,631,
c'efi,1720-1730,1730-1740,0.45471,0.54529,323,498,
vaudroit,1720-1730,1760-1770,0.454619,0.545381,128,933,
empêchent,1700-1710,1750-1760,0.454498,0.545502,123,297,
prendrez,1760-1770,1789-1802,0.453928,0.546072,281,170,
l'ayant,1700-1710,1710-1720,0.4533,0.5467,372,389,
plairoit,1710-1720,1770-1780,0.452667,0.547333,152,187,
l'edit,1750-1760,1789-1802,0.4525,0.5475,861,459,
boivent,1710-1720,1760-1770,0.451774,0.548226,115,160,
faisois,1700-1710,1710-1720,0.451507,0.548493,155,156,
jesus,1700-1710,1740-1750,0.450981,0.549019,1154,497,
neveux,1760-1770,1789-1802,0.450709,0.549291,264,504,
faille,1700-1710,1710-1720,0.449881,0.550119,183,212,
couté,1710-1720,1720-1730,0.448595,0.551405,55,95,
n'ait,1720-1730,1760-1770,0.447911,0.552089,996,2782,
auxdites,1700-1710,1720-1730,0.447907,0.552093,70,121,
fauroient,1740-1750,1789-1802,0.447455,0.552545,121,110,
recevons,1720-1730,1789-1802,0.447251,0.552749,90,186,
foyons,1710-1720,1720-1730,0.447187,0.552813,95,109,
marcha,1710-1720,1789-1802,0.447094,0.552906,128,490,
tuilée,1700-1710,1730-1740,0.447025,0.552975,76,84,
retirerent,1710-1720,1789-1802,0.446927,0.553073,65,101,
convenoit,1700-1710,1710-1720,0.446204,0.553796,138,140,
contenta,1740-1750,1770-1780,0.446101,0.553899,441,654,
prétendoit,1700-1710,1740-1750,0.445859,0.554141,160,479,
barons,1730-1740,1750-1760,0.445806,0.554194,171,319,
amants,1700-1710,1780-1789,0.445078,0.554922,148,340,
j'ose,1700-1710,1760-1770,0.444981,0.555019,180,1077,
mettrez,1720-1730,1730-1740,0.444961,0.555039,100,156,
temns,1700-1710,1730-1740,0.444606,0.555394,99,138,
reviennent,1700-1710,1780-1789,0.4438,0.5562,148,837,
differentes,1710-1720,1740-1750,0.443651,0.556349,1237,594,
revinrent,1700-1710,1710-1720,0.443019,0.556981,53,86,
allerent,1710-1720,1789-1802,0.441528,0.558472,79,120,
camarade,1720-1730,1750-1760,0.440833,0.559167,96,125,
minerve,1700-1710,1760-1770,0.440488,0.559512,144,583,
rentra,1710-1720,1720-1730,0.440435,0.559565,72,111,
n'aye,1720-1730,1789-1802,0.43989,0.56011,54,71,
prendrai,1700-1710,1740-1750,0.439798,0.560202,101,151,
ongles,1750-1760,1789-1802,0.439741,0.560259,249,185,
prenait,1700-1710,1740-1750,0.439009,0.560991,101,70,
païs,1720-1730,1789-1802,0.438726,0.561274,2935,165,
jugeoit,1700-1710,1710-1720,0.438271,0.561729,88,98,
l'étoit,1710-1720,1789-1802,0.436231,0.563769,138,621,
n'es,1730-1740,1740-1750,0.435317,0.564683,153,174,
manqua,1730-1740,1750-1760,0.434853,0.565147,368,428,
prendront,1700-1710,1789-1802,0.434025,0.565975,146,467,
puise,1720-1730,1730-1740,0.433056,0.566944,132,153,
consenti,1710-1720,1760-1770,0.432245,0.567755,124,309,
devrait,1710-1720,1740-1750,0.431152,0.568848,64,90,
prît,1710-1720,1720-1730,0.431135,0.568865,115,107,
c'cft,1770-1780,1780-1789,0.430814,0.569186,1756,866,
diane,1710-1720,1780-1789,0.429994,0.570006,366,1471,
c'eit,1720-1730,1730-1740,0.429889,0.570111,311,361,
n'el,1700-1710,1730-1740,0.429639,0.570361,97,91,
m'as,1720-1730,1750-1760,0.429409,0.570591,179,194,
donnait,1720-1730,1750-1760,0.429023,0.570977,153,269,
entendoit,1710-1720,1760-1770,0.429019,0.570981,123,229,
contribuent,1710-1720,1720-1730,0.428842,0.571158,160,111,
paraissait,1700-1710,1750-1760,0.428477,0.571523,66,124,
apportent,1710-1720,1760-1770,0.427688,0.572312,188,456,
devinrent,1710-1720,1720-1730,0.427062,0.572938,150,186,
dirons,1770-1780,1780-1789,0.426929,0.573071,895,927,
entouré,1710-1720,1730-1740,0.426398,0.573602,76,281,
souhaitoit,1710-1720,1770-1780,0.426059,0.573941,73,182,
xxvii,1700-1710,1710-1720,0.425673,0.574327,127,184,
vendeur,1740-1750,1780-1789,0.425229,0.574771,384,891,
compatriotes,1740-1750,1789-1802,0.425083,0.574917,280,1207,
figues,1760-1770,1780-1789,0.425046,0.574954,228,393,
n'etoit,1700-1710,1740-1750,0.423971,0.576029,69,175,
aimait,1700-1710,1720-1730,0.423585,0.576415,124,93,
soyons,1740-1750,1789-1802,0.423319,0.576681,120,669,
siécle,1700-1710,1740-1750,0.422785,0.577215,224,1103,
duré,1700-1710,1789-1802,0.422519,0.577481,109,501,
ferma,1700-1710,1720-1730,0.422476,0.577524,69,72,
l'aurois,1700-1710,1710-1720,0.422077,0.577923,63,53,
m'ayant,1700-1710,1710-1720,0.421927,0.578073,116,86,
d'aucune,1700-1710,1740-1750,0.42188,0.57812,296,640,
agneaux,1710-1720,1720-1730,0.420583,0.579417,411,63,
pensa,1710-1720,1730-1740,0.420193,0.579807,207,297,
m'étois,1710-1720,1789-1802,0.420055,0.579945,72,451,
voyent,1740-1750,1780-1789,0.420017,0.579983,438,708,
kress,1730-1740,1789-1802,0.418733,0.581267,105,2184,
souffrent,1710-1720,1789-1802,0.41866,0.58134,190,415,
s'étant,1710-1720,1750-1760,0.41773,0.58227,743,1838,
l'ait,1700-1710,1789-1802,0.417464,0.582536,226,667,
n'aura,1700-1710,1740-1750,0.416515,0.583485,327,602,
l'avaient,1730-1740,1740-1750,0.416114,0.583886,52,53,
avés,1700-1710,1770-1780,0.415107,0.584893,174,70,
souhaits,1740-1750,1750-1760,0.414517,0.585483,149,246,
s'étoient,1710-1720,1730-1740,0.413337,0.586663,428,2484,
m'ait,1700-1710,1760-1770,0.412828,0.587172,99,227,
priai,1700-1710,1770-1780,0.412222,0.587778,85,216,
magnifiques,1720-1730,1730-1740,0.410693,0.589307,354,617,
voulaient,1730-1740,1740-1750,0.409864,0.590136,71,50,
jetterent,1750-1760,1789-1802,0.409723,0.590277,96,72,
m'être,1720-1730,1730-1740,0.409291,0.590709,93,319,
n'efl,1710-1720,1720-1730,0.408958,0.591042,104,177,
tcms,1700-1710,1740-1750,0.408556,0.591444,281,290,
n'ayez,1740-1750,1760-1770,0.40836,0.59164,181,260,
croyait,1700-1710,1740-1750,0.407234,0.592766,122,85,
c'était,1700-1710,1750-1760,0.406806,0.593194,978,1202,
favent,1720-1730,1789-1802,0.406001,0.593999,100,447,
êtrc,1710-1720,1750-1760,0.405462,0.594538,74,96,
n'ell,1720-1730,1730-1740,0.404536,0.595464,93,115,
n'efi,1710-1720,1720-1730,0.40443,0.59557,122,129,
saisions,1720-1730,1730-1740,0.404398,0.595602,60,64,
n'arrive,1700-1710,1780-1789,0.403916,0.596084,139,492,
n'avez,1710-1720,1720-1730,0.402215,0.597785,932,518,
j'aurai,1710-1720,1720-1730,0.401959,0.598041,431,294,
l'eut,1710-1720,1740-1750,0.401708,0.598292,132,309,
n'avoir,1710-1720,1770-1780,0.401409,0.598591,1070,4833,
mardi,1730-1740,1760-1770,0.398633,0.601367,136,1545,
vendredi,1730-1740,1780-1789,0.398273,0.601727,161,1249,
commençoit,1700-1710,1730-1740,0.397193,0.602807,194,566,
l'avoine,1730-1740,1740-1750,0.397137,0.602863,83,81,
servirent,1700-1710,1710-1720,0.395863,0.604137,107,119,
s'agissoit,1710-1720,1740-1750,0.395607,0.604393,137,324,
trouverent,1710-1720,1780-1789,0.395538,0.604462,345,1534,
fumes,1710-1720,1770-1780,0.393962,0.606038,172,219,
nommoit,1740-1750,1789-1802,0.393251,0.606749,891,394,
manqueroit,1710-1720,1720-1730,0.392608,0.607392,111,136,
fimes,1710-1720,1740-1750,0.391761,0.608239,234,503,
cinquieme,1720-1730,1730-1740,0.388342,0.611658,182,192,
voudrait,1740-1750,1750-1760,0.387989,0.612011,85,156,
l'infanterie,1700-1710,1770-1780,0.387296,0.612704,100,448,
sauroient,1700-1710,1740-1750,0.387088,0.612912,79,131,
m'étoit,1700-1710,1710-1720,0.384803,0.615197,123,55,
prétendez,1700-1710,1740-1750,0.384036,0.615964,58,151,
n'eus,1700-1710,1720-1730,0.383103,0.616897,85,104,
sentoit,1710-1720,1720-1730,0.382487,0.617513,119,178,
laissoient,1710-1720,1730-1740,0.382027,0.617973,117,245,
s'imaginent,1700-1710,1740-1750,0.381763,0.618237,127,143,
charmée,1700-1710,1710-1720,0.380524,0.619476,68,69,
greffiers,1760-1770,1770-1780,0.380332,0.619668,461,369,
jeudi,1730-1740,1789-1802,0.380218,0.619782,107,889,
pouvais,1700-1710,1750-1760,0.379489,0.620511,61,77,
c'el,1720-1730,1750-1760,0.379209,0.620791,300,340,
goldsmithsâ,1700-1710,1789-1802,0.377606,0.622394,68,1681,
poires,1760-1770,1780-1789,0.376765,0.623235,253,284,
fîmes,1710-1720,1789-1802,0.376752,0.623248,96,314,
s'est,1720-1730,1730-1740,0.374979,0.625021,3318,4764,
n'eut,1710-1720,1740-1750,0.374724,0.625276,779,1800,
voulais,1700-1710,1740-1750,0.374316,0.625684,70,86,
devront,1720-1730,1740-1750,0.373095,0.626905,77,137,
prétendoient,1700-1710,1720-1730,0.37178,0.62822,61,147,
allions,1700-1710,1730-1740,0.371658,0.628342,72,153,
pourrais,1700-1710,1750-1760,0.371098,0.628902,89,134,
junon,1710-1720,1789-1802,0.369662,0.630338,804,192,
connaissez,1730-1740,1760-1770,0.367071,0.632929,171,262,
rives,1740-1750,1789-1802,0.365072,0.634928,342,701,
faudrait,1720-1730,1740-1750,0.36486,0.63514,108,132,
n'étois,1700-1710,1710-1720,0.364321,0.635679,70,78,
pourvoient,1700-1710,1730-1740,0.359134,0.640866,50,75,
eûmes,1710-1720,1730-1740,0.358345,0.641655,103,138,
prenoient,1700-1710,1740-1750,0.357911,0.642089,159,450,
n'étant,1700-1710,1750-1760,0.357691,0.642309,641,1351,
trouveroient,1700-1710,1720-1730,0.357646,0.642354,91,212,
j'eusse,1720-1730,1789-1802,0.357541,0.642459,145,727,
puifle,1750-1760,1780-1789,0.357384,0.642616,162,338,
saurait,1700-1710,1740-1750,0.352288,0.647712,159,103,
s'être,1710-1720,1780-1789,0.352182,0.647818,503,2586,
j'aurais,1700-1710,1750-1760,0.349651,0.650349,104,195,
s'étaient,1730-1740,1740-1750,0.349094,0.650906,80,62,
puissiez,1700-1710,1730-1740,0.348443,0.651557,105,229,
puisent,1750-1760,1789-1802,0.345588,0.654412,152,180,
voulût,1710-1720,1750-1760,0.344081,0.655919,261,376,
feriez,1730-1740,1760-1770,0.343955,0.656045,327,611,
l'auroit,1700-1710,1720-1730,0.343064,0.656936,173,272,
l'ai,1700-1710,1760-1770,0.340091,0.659909,1292,5022,
j'avais,1700-1710,1750-1760,0.340057,0.659943,268,333,
pouvaient,1730-1740,1740-1750,0.339654,0.660346,160,110,
devaient,1720-1730,1740-1750,0.339045,0.660955,65,72,
voudriez,1720-1730,1730-1740,0.337041,0.662959,65,216,
êrre,1710-1720,1730-1740,0.33587,0.66413,79,117,
pouviez,1700-1710,1720-1730,0.335702,0.664298,89,71,
devriez,1730-1740,1780-1789,0.334383,0.665617,92,247,
vouliez,1720-1730,1750-1760,0.332831,0.667169,101,232,
deviez,1710-1720,1750-1760,0.331097,0.668903,96,185,
l'eût,1700-1710,1710-1720,0.330011,0.669989,246,216,
voulions,1750-1760,1789-1802,0.329108,0.670892,129,234,
seigle,1730-1740,1760-1770,0.328294,0.671706,155,1145,
fissent,1710-1720,1740-1750,0.327273,0.672727,123,172,
m'avoit,1710-1720,1720-1730,0.325385,0.674615,219,423,
n'cft,1710-1720,1740-1750,0.324184,0.675816,237,171,
suissent,1700-1710,1750-1760,0.323728,0.676272,90,221,
l'avois,1710-1720,1720-1730,0.321509,0.678491,118,142,
vîmes,1750-1760,1770-1780,0.32083,0.67917,106,194,
eussiez,1730-1740,1760-1770,0.320644,0.679356,122,196,
n'ayant,1700-1710,1730-1740,0.319242,0.680758,866,1771,
t'ai,1700-1710,1720-1730,0.317478,0.682522,274,146,
n'avais,1700-1710,1760-1770,0.315608,0.684392,72,150,
faisaient,1700-1710,1740-1750,0.315113,0.684887,138,101,
j'étais,1700-1710,1750-1760,0.312389,0.687611,232,305,
devions,1700-1710,1780-1789,0.310763,0.689237,86,394,
d'octobre,1710-1720,1770-1780,0.310134,0.689866,398,532,
n'auroit,1700-1710,1720-1730,0.307077,0.692923,685,1081,
serions,1710-1720,1740-1750,0.30603,0.69397,80,120,
n'aurois,1700-1710,1710-1720,0.305975,0.694025,134,160,
seraient,1730-1740,1740-1750,0.305879,0.694121,159,117,
pourrons,1700-1710,1710-1720,0.305381,0.694619,139,119,
j'aurois,1700-1710,1710-1720,0.300955,0.699045,414,457,
d'août,1730-1740,1780-1789,0.299345,0.700655,1006,1197,
n'eurent,1750-1760,1789-1802,0.298788,0.701212,346,514,
google,1730-1740,1780-1789,0.298509,0.701491,436,1214,
m'avait,1700-1710,1760-1770,0.290648,0.709352,99,181,
m'avoir,1710-1720,1740-1750,0.287335,0.712665,254,622,
n'aurait,1720-1730,1740-1750,0.286139,0.713861,111,105,
pourraient,1730-1740,1740-1750,0.285891,0.714109,104,110,
l'avait,1730-1740,1740-1750,0.284391,0.715609,283,150,
n'eit,1780-1789,1789-1802,0.278562,0.721438,721,441,
m'eût,1700-1710,1710-1720,0.278366,0.721634,80,102,
l'avoient,1710-1720,1750-1760,0.277829,0.722171,314,802,
n'auront,1700-1710,1720-1730,0.267554,0.732446,160,317,
literature,1740-1750,1789-1802,0.257199,0.742801,114,1693,
n'aient,1710-1720,1740-1750,0.255518,0.744482,74,313,
n'avois,1710-1720,1720-1730,0.251585,0.748415,247,412,
n'eût,1710-1720,1730-1740,0.250588,0.749412,745,1562,
n'et,1700-1710,1720-1730,0.240575,0.759425,325,371,
n'étaient,1700-1710,1720-1730,0.239075,0.760925,140,120,
n'avaient,1700-1710,1730-1740,0.23036,0.76964,145,163,
s'était,1740-1750,1750-1760,0.22676,0.77324,209,504,
n'auroient,1700-1710,1740-1750,0.217262,0.782738,250,650,
avaient,1710-1720,1720-1730,0.210858,0.789142,1761,652,
n'ayent,1740-1750,1770-1780,0.210732,0.789268,450,419,
n'eussent,1700-1710,1789-1802,0.196136,0.803864,108,809,
