word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree
mères,1730-1740,1740-1750,0.495483,0.504517,135,99,
m'auroit,1700-1710,1720-1730,0.49531,0.50469,53,67,
n'osait,1740-1750,1789-1802,0.495126,0.504874,182,246,
supplie,1700-1710,1760-1770,0.494953,0.505047,222,367,
remercia,1700-1710,1750-1760,0.494881,0.505119,101,118,
diametre,1770-1780,1789-1802,0.494797,0.505203,2202,89,
commencerent,1710-1720,1789-1802,0.494719,0.505281,133,168,
cadette,1720-1730,1740-1750,0.494454,0.505546,66,81,
sixieme,1720-1730,1770-1780,0.494352,0.505648,102,1007,
osez,1710-1720,1789-1802,0.493928,0.506072,92,374,
d'icelle,1710-1720,1789-1802,0.493843,0.506157,1176,176,
l'envoya,1700-1710,1730-1740,0.493536,0.506464,70,87,
quarre,1770-1780,1789-1802,0.493099,0.506901,432,309,
mena,1730-1740,1789-1802,0.493071,0.506929,522,506,
parlait,1720-1730,1730-1740,0.492796,0.507204,92,201,
irons,1710-1720,1789-1802,0.492589,0.507411,55,288,
lèvres,1720-1730,1730-1740,0.491986,0.508014,53,71,
serviront,1730-1740,1750-1760,0.491834,0.508166,146,240,
camarade,1730-1740,1750-1760,0.490798,0.509202,103,125,
douta,1710-1720,1740-1750,0.490779,0.509221,110,297,
traitent,1720-1730,1750-1760,0.490717,0.509283,187,389,
repartit,1720-1730,1789-1802,0.490674,0.509326,97,236,
boisson,1700-1710,1770-1780,0.490567,0.509433,79,457,
search,1770-1780,1789-1802,0.489587,0.510413,436,76,
tarda,1750-1760,1789-1802,0.489439,0.510561,287,666,
vécut,1720-1730,1780-1789,0.489284,0.510716,140,674,
meurent,1770-1780,1780-1789,0.489186,0.510814,700,600,
t'es,1740-1750,1789-1802,0.488605,0.511395,100,226,
retirent,1780-1789,1789-1802,0.488423,0.511577,808,524,
détermina,1710-1720,1750-1760,0.488004,0.511996,93,336,
commencée,1700-1710,1730-1740,0.487997,0.512003,75,179,
semblé,1710-1720,1740-1750,0.487357,0.512643,83,170,
souhaitoit,1710-1720,1770-1780,0.487339,0.512661,73,182,
saurais,1740-1750,1750-1760,0.487133,0.512867,62,79,
déclarons,1710-1720,1789-1802,0.48712,0.51288,272,160,
convenoit,1700-1710,1760-1770,0.487011,0.512989,138,489,
batimens,1720-1730,1750-1760,0.486899,0.513101,192,103,
épouvantable,1720-1730,1750-1760,0.486896,0.513104,93,110,
l'obligea,1710-1720,1770-1780,0.486696,0.513304,83,177,
allèrent,1720-1730,1740-1750,0.486218,0.513782,140,101,
rapportées,1700-1710,1760-1770,0.4862,0.5138,73,473,
théologiens,1710-1720,1720-1730,0.486087,0.513913,196,172,
habillement,1730-1740,1760-1770,0.485233,0.514767,115,217,
intendans,1740-1750,1789-1802,0.484766,0.515234,229,496,
idoles,1720-1730,1780-1789,0.484626,0.515374,301,247,
croie,1700-1710,1710-1720,0.48462,0.51538,51,60,
environnée,1770-1780,1789-1802,0.483466,0.516534,372,346,
perfections,1720-1730,1789-1802,0.483002,0.516998,98,232,
reviennent,1710-1720,1740-1750,0.482821,0.517179,223,401,
ayeul,1760-1770,1770-1780,0.482555,0.517445,144,330,
fâchée,1700-1710,1720-1730,0.481756,0.518244,66,71,
assise,1720-1730,1770-1780,0.481344,0.518656,86,268,
n'osent,1700-1710,1789-1802,0.481063,0.518937,51,197,
d'envoyer,1700-1710,1710-1720,0.48086,0.51914,257,356,
laisseroit,1710-1720,1730-1740,0.479773,0.520227,74,166,
l'armée,1710-1720,1740-1750,0.479702,0.520298,1172,2290,
puise,1730-1740,1750-1760,0.478847,0.521153,153,216,
laissée,1710-1720,1720-1730,0.478751,0.521249,130,78,
achetées,1710-1720,1730-1740,0.478467,0.521533,98,127,
laissai,1700-1710,1760-1770,0.478408,0.521592,69,143,
m'étois,1710-1720,1760-1770,0.478299,0.521701,72,451,
vulcain,1710-1720,1770-1780,0.478114,0.521886,312,392,
tuilée,1700-1710,1750-1760,0.478084,0.521916,76,157,
m'ont,1710-1720,1720-1730,0.477705,0.522295,596,682,
n'être,1740-1750,1780-1789,0.47679,0.52321,1023,2705,
contentent,1750-1760,1760-1770,0.475797,0.524203,204,305,
affis,1740-1750,1760-1770,0.475657,0.524343,151,272,
l'arbre,1700-1710,1789-1802,0.475065,0.524935,612,1647,
paroissoient,1700-1710,1710-1720,0.474648,0.525352,139,112,
mandé,1710-1720,1740-1750,0.474464,0.525536,209,652,
renvoya,1730-1740,1760-1770,0.474429,0.525571,277,263,
effroyable,1700-1710,1710-1720,0.474162,0.525838,92,88,
partirent,1700-1710,1710-1720,0.474065,0.525935,62,54,
cerf,1710-1720,1720-1730,0.473008,0.526992,595,191,
rendis,1700-1710,1760-1770,0.472543,0.527457,74,208,
n'cst,1710-1720,1740-1750,0.472503,0.527497,54,401,
laissera,1720-1730,1760-1770,0.472077,0.527923,102,370,
manquoient,1710-1720,1760-1770,0.472009,0.527991,85,228,
conciles,1720-1730,1750-1760,0.471449,0.528551,306,436,
nest,1710-1720,1780-1789,0.470387,0.529613,54,251,
paraissait,1700-1710,1720-1730,0.470345,0.529655,66,85,
sçauroit,1780-1789,1789-1802,0.469985,0.530015,285,80,
abfence,1740-1750,1789-1802,0.469934,0.530066,337,289,
ruisseaux,1760-1770,1780-1789,0.469607,0.530393,336,565,
j'allois,1700-1710,1710-1720,0.469446,0.530554,73,69,
l'ordonnance,1720-1730,1789-1802,0.469204,0.530796,755,1368,
aifé,1710-1720,1740-1750,0.469188,0.530812,147,559,
l'aurois,1700-1710,1710-1720,0.46897,0.53103,63,53,
chauffer,1740-1750,1750-1760,0.468191,0.531809,148,163,
voyait,1720-1730,1750-1760,0.468115,0.531885,144,205,
chariots,1700-1710,1720-1730,0.466344,0.533656,108,322,
enim,1740-1750,1770-1780,0.46565,0.53435,2100,2700,
d'épaisseur,1750-1760,1770-1780,0.465183,0.534817,228,1061,
barque,1730-1740,1750-1760,0.464977,0.535023,318,241,
imaginez,1760-1770,1770-1780,0.464945,0.535055,226,270,
xxviii,1730-1740,1770-1780,0.464702,0.535298,369,537,
demeureront,1740-1750,1770-1780,0.463262,0.536738,246,245,
l'eglise,1720-1730,1730-1740,0.462905,0.537095,3524,3539,
j'irai,1720-1730,1780-1789,0.462792,0.537208,82,573,
conservée,1700-1710,1720-1730,0.462617,0.537383,73,125,
manqueront,1700-1710,1730-1740,0.462546,0.537454,55,66,
contrôleur,1700-1710,1780-1789,0.461918,0.538082,74,1479,
portons,1770-1780,1780-1789,0.461455,0.538545,246,297,
descendit,1710-1720,1740-1750,0.461179,0.538821,109,397,
parloient,1700-1710,1720-1730,0.460991,0.539009,105,114,
donnai,1700-1710,1760-1770,0.460896,0.539104,89,269,
n'etoit,1700-1710,1720-1730,0.457884,0.542116,69,217,
iont,1700-1710,1789-1802,0.457819,0.542181,265,533,
hyver,1700-1710,1710-1720,0.45762,0.54238,90,297,
causoit,1720-1730,1730-1740,0.457555,0.542445,57,137,
foyez,1710-1720,1720-1730,0.457006,0.542994,212,161,
furent,1710-1720,1720-1730,0.456922,0.543078,5256,6091,
soyons,1730-1740,1770-1780,0.456736,0.543264,167,497,
fauteuil,1770-1780,1780-1789,0.45568,0.54432,374,631,
prétendoit,1700-1710,1740-1750,0.455301,0.544699,160,479,
c'efi,1720-1730,1730-1740,0.45471,0.54529,323,498,
commençoit,1700-1710,1730-1740,0.454665,0.545335,194,566,
vaudroit,1720-1730,1760-1770,0.454619,0.545381,128,933,
empêchent,1700-1710,1750-1760,0.454498,0.545502,123,297,
pouroit,1770-1780,1780-1789,0.454469,0.545531,186,122,
prendrez,1760-1770,1789-1802,0.453928,0.546072,281,170,
j'aimerois,1710-1720,1730-1740,0.452671,0.547329,147,125,
plairoit,1710-1720,1770-1780,0.452667,0.547333,152,187,
l'edit,1750-1760,1789-1802,0.4525,0.5475,861,459,
boivent,1710-1720,1760-1770,0.451774,0.548226,115,160,
croyait,1740-1750,1770-1780,0.451096,0.548904,85,439,
jesus,1700-1710,1740-1750,0.450981,0.549019,1154,497,
consenti,1710-1720,1740-1750,0.449941,0.550059,124,319,
contenta,1700-1710,1740-1750,0.44984,0.55016,184,441,
couté,1710-1720,1720-1730,0.448595,0.551405,55,95,
pensa,1730-1740,1789-1802,0.448239,0.551761,297,528,
n'ait,1720-1730,1760-1770,0.447911,0.552089,996,2782,
auxdites,1700-1710,1720-1730,0.447907,0.552093,70,121,
saurait,1720-1730,1750-1760,0.447424,0.552576,94,173,
recevons,1720-1730,1789-1802,0.447251,0.552749,90,186,
marcha,1710-1720,1789-1802,0.447094,0.552906,128,490,
barons,1730-1740,1750-1760,0.445806,0.554194,171,319,
s'étant,1710-1720,1720-1730,0.445438,0.554562,743,1415,
l'ayant,1700-1710,1710-1720,0.445095,0.554905,372,389,
amants,1700-1710,1780-1789,0.445078,0.554922,148,340,
mettrez,1720-1730,1730-1740,0.444961,0.555039,100,156,
temns,1700-1710,1730-1740,0.444606,0.555394,99,138,
differentes,1710-1720,1740-1750,0.443651,0.556349,1237,594,
revinrent,1700-1710,1710-1720,0.443019,0.556981,53,86,
m'ayant,1720-1730,1770-1780,0.442456,0.557544,138,230,
rentra,1700-1710,1720-1730,0.442351,0.557649,90,111,
avés,1750-1760,1770-1780,0.441126,0.558874,312,70,
j'aurai,1710-1720,1720-1730,0.440736,0.559264,431,294,
minerve,1700-1710,1760-1770,0.440488,0.559512,144,583,
prendrai,1700-1710,1740-1750,0.439798,0.560202,101,151,
ongles,1750-1760,1789-1802,0.439741,0.560259,249,185,
païs,1720-1730,1789-1802,0.438726,0.561274,2935,165,
neveux,1760-1770,1770-1780,0.437974,0.562026,264,612,
devrait,1710-1720,1720-1730,0.437598,0.562402,64,54,
l'eut,1710-1720,1720-1730,0.436669,0.563331,132,204,
voulais,1740-1750,1760-1770,0.436161,0.563839,86,148,
poussa,1730-1740,1740-1750,0.435828,0.564172,209,208,
n'es,1730-1740,1740-1750,0.435317,0.564683,153,174,
manqua,1730-1740,1750-1760,0.434853,0.565147,368,428,
prendront,1700-1710,1789-1802,0.434025,0.565975,146,467,
d'icelui,1780-1789,1789-1802,0.433676,0.566324,286,107,
entendoit,1700-1710,1710-1720,0.431973,0.568027,120,123,
l'étoit,1700-1710,1730-1740,0.431625,0.568375,148,512,
prît,1710-1720,1720-1730,0.431135,0.568865,115,107,
c'cft,1770-1780,1780-1789,0.430814,0.569186,1756,866,
diane,1710-1720,1780-1789,0.429994,0.570006,366,1471,
c'eit,1720-1730,1730-1740,0.429889,0.570111,311,361,
n'el,1700-1710,1730-1740,0.429639,0.570361,97,91,
m'as,1720-1730,1750-1760,0.429409,0.570591,179,194,
donnait,1720-1730,1750-1760,0.429023,0.570977,153,269,
contribuent,1710-1720,1720-1730,0.428842,0.571158,160,111,
allerent,1710-1720,1789-1802,0.428634,0.571366,79,120,
n'aura,1700-1710,1710-1720,0.428411,0.571589,327,412,
apportent,1710-1720,1760-1770,0.427688,0.572312,188,456,
devinrent,1710-1720,1720-1730,0.427062,0.572938,150,186,
dirons,1770-1780,1780-1789,0.426929,0.573071,895,927,
ferma,1700-1710,1770-1780,0.426719,0.573281,69,188,
entouré,1710-1720,1730-1740,0.426398,0.573602,76,281,
servirent,1700-1710,1710-1720,0.425904,0.574096,107,119,
xxvii,1700-1710,1710-1720,0.425673,0.574327,127,184,
vendeur,1740-1750,1780-1789,0.425229,0.574771,384,891,
compatriotes,1740-1750,1789-1802,0.425083,0.574917,280,1207,
figues,1760-1770,1780-1789,0.425046,0.574954,228,393,
foyons,1710-1720,1720-1730,0.424952,0.575048,95,109,
retirerent,1740-1750,1789-1802,0.423679,0.576321,312,101,
voulaient,1730-1740,1740-1750,0.423666,0.576334,71,50,
aimait,1730-1740,1740-1750,0.422892,0.577108,124,61,
siécle,1700-1710,1740-1750,0.422785,0.577215,224,1103,
duré,1700-1710,1789-1802,0.422519,0.577481,109,501,
d'aucune,1700-1710,1740-1750,0.42188,0.57812,296,640,
jugeoit,1700-1710,1710-1720,0.421708,0.578292,88,98,
agneaux,1710-1720,1720-1730,0.420583,0.579417,411,63,
voyent,1740-1750,1780-1789,0.420017,0.579983,438,708,
kress,1730-1740,1789-1802,0.418733,0.581267,105,2184,
souffrent,1710-1720,1789-1802,0.41866,0.58134,190,415,
l'avaient,1710-1720,1740-1750,0.418463,0.581537,184,53,
favent,1750-1760,1770-1780,0.417476,0.582524,233,838,
l'ait,1700-1710,1789-1802,0.417464,0.582536,226,667,
souhaits,1740-1750,1750-1760,0.414517,0.585483,149,246,
s'étoient,1710-1720,1730-1740,0.413337,0.586663,428,2484,
devront,1740-1750,1750-1760,0.412429,0.587571,137,148,
priai,1700-1710,1730-1740,0.411359,0.588641,85,212,
sauroient,1710-1720,1730-1740,0.411092,0.588908,65,68,
magnifiques,1720-1730,1730-1740,0.410693,0.589307,354,617,
n'avoir,1710-1720,1730-1740,0.409936,0.590064,1070,1976,
jetterent,1750-1760,1789-1802,0.409723,0.590277,96,72,
m'être,1720-1730,1730-1740,0.409291,0.590709,93,319,
n'efl,1710-1720,1720-1730,0.408958,0.591042,104,177,
tcms,1700-1710,1740-1750,0.408556,0.591444,281,290,
fimes,1710-1720,1740-1750,0.407205,0.592795,234,503,
faudrait,1720-1730,1740-1750,0.40712,0.59288,108,132,
l'infanterie,1710-1720,1720-1730,0.406991,0.593009,64,587,
êtrc,1710-1720,1750-1760,0.405462,0.594538,74,96,
n'ell,1720-1730,1730-1740,0.404536,0.595464,93,115,
n'efi,1710-1720,1720-1730,0.40443,0.59557,122,129,
n'arrive,1700-1710,1780-1789,0.403916,0.596084,139,492,
pouvais,1740-1750,1750-1760,0.403609,0.596391,118,77,
saisions,1730-1740,1740-1750,0.403132,0.596868,64,99,
prétendez,1700-1710,1770-1780,0.403001,0.596999,58,458,
n'eus,1700-1710,1720-1730,0.40224,0.59776,85,104,
n'avez,1710-1720,1720-1730,0.402215,0.597785,932,518,
m'ait,1740-1750,1760-1770,0.401586,0.598414,155,227,
manqueroit,1710-1720,1780-1789,0.399691,0.600309,111,393,
n'ayez,1740-1750,1780-1789,0.39897,0.60103,181,374,
mardi,1730-1740,1760-1770,0.398633,0.601367,136,1545,
l'avois,1710-1720,1720-1730,0.397287,0.602713,118,142,
l'avoine,1730-1740,1740-1750,0.397137,0.602863,83,81,
trouverent,1710-1720,1780-1789,0.395538,0.604462,345,1534,
puisent,1700-1710,1789-1802,0.39524,0.60476,63,180,
s'agissoit,1710-1720,1740-1750,0.394398,0.605602,137,324,
vendredi,1730-1740,1780-1789,0.393812,0.606188,161,1249,
nommoit,1740-1750,1789-1802,0.393251,0.606749,891,394,
m'étoit,1710-1720,1720-1730,0.392024,0.607976,55,87,
sentoit,1710-1720,1770-1780,0.390694,0.609306,119,759,
allions,1700-1710,1710-1720,0.388769,0.611231,72,83,
cinquieme,1720-1730,1730-1740,0.388342,0.611658,182,192,
c'était,1700-1710,1730-1740,0.387903,0.612097,978,1148,
voudrait,1710-1720,1750-1760,0.387117,0.612883,233,156,
j'eusse,1710-1720,1720-1730,0.386271,0.613729,207,145,
laissoient,1710-1720,1730-1740,0.382027,0.617973,117,245,
prétendoient,1700-1710,1740-1750,0.381979,0.618021,61,251,
s'imaginent,1700-1710,1740-1750,0.381763,0.618237,127,143,
n'avais,1700-1710,1750-1760,0.380601,0.619399,72,71,
charmée,1700-1710,1710-1720,0.380524,0.619476,68,69,
greffiers,1760-1770,1770-1780,0.380332,0.619668,461,369,
jeudi,1730-1740,1789-1802,0.380218,0.619782,107,889,
c'el,1720-1730,1750-1760,0.379209,0.620791,300,340,
fumes,1710-1720,1730-1740,0.378692,0.621308,172,190,
goldsmithsâ,1700-1710,1789-1802,0.377606,0.622394,68,1681,
poires,1760-1770,1780-1789,0.376765,0.623235,253,284,
fîmes,1710-1720,1789-1802,0.376752,0.623248,96,314,
puifle,1750-1760,1789-1802,0.376314,0.623686,162,166,
s'étaient,1730-1740,1750-1760,0.375414,0.624586,80,179,
n'étois,1700-1710,1710-1720,0.375362,0.624638,70,78,
s'est,1720-1730,1730-1740,0.374979,0.625021,3318,4764,
n'eut,1710-1720,1740-1750,0.374724,0.625276,779,1800,
pourrais,1700-1710,1750-1760,0.371098,0.628902,89,134,
junon,1710-1720,1789-1802,0.369662,0.630338,804,192,
connaissez,1730-1740,1760-1770,0.367071,0.632929,171,262,
rives,1740-1750,1789-1802,0.365072,0.634928,342,701,
eûmes,1710-1720,1730-1740,0.358345,0.641655,103,138,
devaient,1720-1730,1730-1740,0.358141,0.641859,65,86,
prenoient,1700-1710,1740-1750,0.357911,0.642089,159,450,
n'étant,1700-1710,1750-1760,0.357691,0.642309,641,1351,
trouveroient,1700-1710,1720-1730,0.357646,0.642354,91,212,
l'ai,1710-1720,1720-1730,0.355832,0.644168,1605,1700,
voulût,1710-1720,1730-1740,0.353807,0.646193,261,419,
j'aurois,1700-1710,1710-1720,0.353482,0.646518,414,457,
s'être,1710-1720,1780-1789,0.352182,0.647818,503,2586,
puissiez,1700-1710,1730-1740,0.348443,0.651557,105,229,
pourvoient,1700-1710,1720-1730,0.346397,0.653603,50,88,
devriez,1700-1710,1760-1770,0.345724,0.654276,52,135,
feriez,1730-1740,1760-1770,0.343955,0.656045,327,611,
j'avais,1700-1710,1750-1760,0.340057,0.659943,268,333,
voudriez,1720-1730,1730-1740,0.337041,0.662959,65,216,
êrre,1710-1720,1730-1740,0.33587,0.66413,79,117,
pouviez,1700-1710,1720-1730,0.335702,0.664298,89,71,
suissent,1730-1740,1780-1789,0.333087,0.666913,140,318,
vouliez,1720-1730,1750-1760,0.332831,0.667169,101,232,
n'cft,1740-1750,1750-1760,0.332558,0.667442,171,191,
l'auroit,1700-1710,1710-1720,0.332354,0.667646,173,218,
j'aurais,1700-1710,1760-1770,0.332227,0.667773,104,341,
voulions,1750-1760,1789-1802,0.329108,0.670892,129,234,
seigle,1730-1740,1760-1770,0.328294,0.671706,155,1145,
fissent,1710-1720,1740-1750,0.327273,0.672727,123,172,
eussiez,1720-1730,1760-1770,0.325878,0.674122,54,196,
m'avoit,1710-1720,1720-1730,0.325385,0.674615,219,423,
l'avoient,1710-1720,1740-1750,0.32423,0.67577,314,1095,
n'ayant,1700-1710,1710-1720,0.322996,0.677004,866,841,
l'avait,1740-1750,1789-1802,0.322026,0.677974,150,1785,
t'ai,1720-1730,1730-1740,0.321483,0.678517,146,315,
vîmes,1750-1760,1770-1780,0.32083,0.67917,106,194,
n'eurent,1770-1780,1789-1802,0.317792,0.682208,697,514,
l'eût,1710-1720,1750-1760,0.316047,0.683953,216,569,
faisaient,1700-1710,1740-1750,0.315113,0.684887,138,101,
seraient,1730-1740,1740-1750,0.31186,0.68814,159,117,
devions,1700-1710,1780-1789,0.310763,0.689237,86,394,
d'octobre,1710-1720,1770-1780,0.310134,0.689866,398,532,
pouvaient,1730-1740,1740-1750,0.309869,0.690131,160,110,
m'avait,1740-1750,1760-1770,0.308558,0.691442,118,181,
n'auroit,1700-1710,1720-1730,0.307077,0.692923,685,1081,
serions,1710-1720,1740-1750,0.30603,0.69397,80,120,
deviez,1710-1720,1750-1760,0.305565,0.694435,96,185,
n'aurois,1700-1710,1710-1720,0.305423,0.694577,134,160,
pourrons,1700-1710,1710-1720,0.305381,0.694619,139,119,
d'août,1730-1740,1740-1750,0.300147,0.699853,1006,975,
google,1730-1740,1780-1789,0.298509,0.701491,436,1214,
j'étais,1700-1710,1760-1770,0.298379,0.701621,232,481,
pourraient,1730-1740,1740-1750,0.297677,0.702323,104,110,
m'eût,1720-1730,1789-1802,0.284906,0.715094,76,453,
n'eit,1720-1730,1789-1802,0.28433,0.71567,153,441,
n'étaient,1700-1710,1720-1730,0.271101,0.728899,140,120,
m'avoir,1710-1720,1740-1750,0.270455,0.729545,254,622,
n'aurait,1720-1730,1750-1760,0.270184,0.729816,111,207,
n'auront,1700-1710,1720-1730,0.267554,0.732446,160,317,
n'aient,1710-1720,1720-1730,0.257304,0.742696,74,192,
literature,1740-1750,1789-1802,0.257199,0.742801,114,1693,
n'avaient,1730-1740,1750-1760,0.256691,0.743309,163,325,
n'avois,1710-1720,1720-1730,0.251585,0.748415,247,412,
n'eût,1710-1720,1730-1740,0.250588,0.749412,745,1562,
s'était,1740-1750,1760-1770,0.245196,0.754804,209,587,
n'ayent,1730-1740,1760-1770,0.24477,0.75523,363,566,
n'et,1700-1710,1720-1730,0.240575,0.759425,325,371,
n'eussent,1700-1710,1740-1750,0.218011,0.781989,108,318,
n'auroient,1700-1710,1740-1750,0.217262,0.782738,250,650,
avaient,1710-1720,1720-1730,0.210858,0.789142,1761,652,
